timestamp,LAT,LON,DBS,SOG,COGt,HDGt,ROT,LEE,ROLL,PITCH,BRG,DTG,XTE,MFIT,MFITT,MSOLV,MNOIS,MAGB,MAGBT,MINCL,MCALF,MCALH,AWS,AWA,TWS,TWA,TWD,MROT,VMG,VMC,TGTA,TGTS,TVMG,PSPD,PSR,PVMG,PVMGR,BTA,BTVMG,GBA,GBVMG,VMAX,VMAXA,OWA,TACK
2026-08-12 19:04:50,42.48933709000001,-82.84033237999999,15.3773,12.6894,26.6219,135.4676,-26.0043,0.0,3.9815,0.1227,50.821,1.3619,-0.2381,3.2447,14.2444,10.0,0.0003,48.092,19.9669,71.8207,0.0,0.0,8.5743,-55.4459,10.5311,-137.8254,228.1616,47.6293,-9.3183,11.5372,-140.0,12.9244,9.8738,13.3971,0.9471,9.9007,0.9412,-44.9644,6.0842,-140.0,9.8738,15.89,-120.0,2.4684,220.5411
2026-08-12 19:05:00,42.48988678999999,-82.83998122,15.2329,13.2764,25.1614,317.969,18.1521,0.0,4.3505,0.0926,51.4724,1.3304,-0.2474,3.2447,14.6661,10.0,0.0009,48.092,19.8881,72.2682,0.0,0.0,9.7238,-53.4378,10.8345,-133.8358,240.8205,47.6258,-9.1457,11.8809,-140.0,13.1207,10.0705,14.3184,0.9255,10.0511,0.9101,-45.8205,6.1426,-140.0,10.0705,16.1297,-120.0,5.9314,217.8769
2026-08-12 19:05:10,42.490453499999994,-82.83958922,15.2734,13.8246,28.3849,47.169,-10.9683,0.0,5.0038,-0.2021,52.1698,1.2961,-0.2565,3.2448,14.6661,10.0,0.0007,48.092,19.8881,72.5426,0.0,0.0,9.4037,-58.3584,11.9505,-137.981,239.1927,47.6671,-10.1841,12.5608,-140.4328,14.1023,10.8941,14.6071,0.9428,10.8693,0.9378,-48.9537,6.3871,-140.4328,10.8941,17.1109,-120.0,2.5936,221.2423
2026-08-12 19:05:20,42.491031969999995,-82.83918807,14.9377,12.9907,26.6374,47.4567,-50.5425,0.0,3.2755,-0.6038,52.9537,1.2593,-0.2661,3.2449,14.6661,10.0,0.0005,48.092,19.8881,73.0429,0.0,0.0,8.3207,-58.0056,11.2929,-141.4629,236.3852,46.9822,-10.3791,11.7419,-140.8677,13.7877,10.6405,13.7248,0.9775,10.705,0.9707,-47.3975,6.3116,-140.8677,10.6405,16.7795,-120.0,-0.2457,221.2333
2026-08-12 19:05:30,42.49154035,-82.83893078000001,15.2515,11.6319,15.2894,346.5851,32.4785,0.0,6.2324,0.9204,53.7178,1.2332,-0.2766,3.245,14.6661,10.0,0.001,48.092,19.8881,70.7672,0.0,0.0,8.637,-54.7495,9.5642,-132.7115,230.6641,46.8885,-7.7297,8.8332,-139.9442,11.8309,9.0836,13.0117,0.872,9.0543,0.8538,-41.5851,5.8471,-139.9442,9.0836,14.9209,-120.0,6.6636,207.4739
2026-08-12 19:05:40,42.49211016,-82.83863491,15.3576,13.8682,26.598,265.3588,50.9921,0.0,5.5588,-0.0217,54.6612,1.2035,-0.2892,3.2451,14.6661,10.0,0.0015,48.092,19.8881,72.5019,0.0,0.0,10.3425,-49.3293,10.5808,-132.1365,238.123,47.7805,-9.157,12.1774,-140.0,13.0256,10.0321,14.6078,0.9453,9.9782,0.918,-45.6534,6.1312,-140.0,10.0321,16.083,-120.0,8.7125,214.0253
2026-08-12 19:05:50,42.49264070976039,-82.83826296118725,15.0492,13.2162,25.6301,237.548,-30.2235,0.0,7.3053,0.0044,55.5049,1.1703,-0.2979,3.2452,14.6661,10.0,0.0013,48.092,19.8881,71.8774,0.0,0.0,10.592,-46.7587,9.7913,-128.0015,242.6261,47.7966,-8.3993,11.5359,-140.0,12.1719,9.3124,13.989,0.9527,9.3242,0.9016,-42.5216,5.9174,-140.0,9.3124,15.206,-120.0,9.5073,218.2232
2026-08-12 19:06:00,42.49321387182308,-82.83789844258746,15.876,14.7051,26.6815,267.2506,28.3043,0.0,7.8192,-0.2079,56.5418,1.1353,-0.3088,3.2453,14.6661,10.0,0.0008,48.092,19.8881,72.531,0.0,0.0,11.8704,-45.4392,10.6103,-126.8625,252.0502,48.228,-8.533,12.8444,-140.0,12.9106,9.8729,15.2275,0.9653,9.8901,0.8617,-44.9605,6.0839,-140.0,9.8729,15.889,-120.0,14.5653,216.596
2026-08-12 19:06:10,42.49383411,-82.83744416,15.9285,15.1367,28.6771,2.4692,-3.0726,0.0,7.4851,-0.4688,57.5711,1.0985,-0.3178,3.2454,14.6661,10.0,0.0014,48.092,19.8881,72.6092,0.0,0.0,10.693,-50.5751,11.6658,-134.9198,248.5465,48.2026,-10.442,13.0814,-140.2328,13.8252,10.6704,14.9706,1.0013,10.6231,0.9833,-48.1886,6.3207,-140.2328,10.6704,16.8487,-120.0,5.8829,222.2859
2026-08-12 19:06:20,42.49445839,-82.83700374000001,15.6944,14.7149,26.4134,200.1658,-9.2999,0.0,6.8711,-0.661,58.704,1.0626,-0.3274,3.2455,14.6661,10.0,0.0024,48.092,19.8881,72.6157,0.0,0.0,10.6752,-51.3625,11.6335,-134.2238,226.1365,48.1192,-10.4165,12.536,-140.0,14.0834,10.7698,15.1015,0.9815,10.792,0.9652,-48.8634,6.3503,-140.0,10.7698,16.9818,-120.0,5.5256,220.5425
2026-08-12 19:06:30,42.49507421999999,-82.83658349999999,15.7841,14.6488,26.442,135.6441,-0.5309,0.0,6.2869,-0.4939,59.9131,1.0281,-0.3373,3.2456,14.6661,10.0,0.0004,48.092,19.8881,72.9906,0.0,0.0,10.4033,-51.6696,11.5456,-134.9822,233.7472,48.0301,-10.3008,12.3255,-140.0,13.9334,10.6634,14.9331,0.9808,10.6736,0.9648,-48.4001,6.3187,-140.0,10.6634,16.852,-120.0,5.4753,220.725
2026-08-12 19:06:40,42.49569023,-82.83616677999999,15.6923,14.825,26.3166,239.6267,4.4206,0.0,6.5421,-0.4356,61.2137,0.9942,-0.3474,3.2457,14.6661,10.0,0.0011,48.092,19.8881,72.5913,0.0,0.0,9.8841,-52.5134,11.8002,-138.354,236.581,48.0344,-11.1102,12.165,-140.0904,14.1985,10.8781,14.4877,1.0241,10.8938,1.0202,-49.2402,6.3824,-140.0904,10.8781,17.109,-120.0,1.443,219.3136
2026-08-12 19:06:50,42.49627580280143,-82.8358019208064,15.7316,14.0034,22.06,356.6171,-35.7745,0.0,5.4921,-0.3194,62.6419,0.9623,-0.3586,3.2458,14.6661,10.0,0.0006,48.092,19.8881,72.1877,0.0,0.0,9.196,-59.0275,12.2244,-139.859,222.1461,47.8831,-10.7469,10.697,-140.7446,14.4787,11.2092,14.6936,0.9606,11.2154,0.9584,-50.0,6.4805,-140.7446,11.2092,17.4787,-120.0,1.2485,216.845
2026-08-12 19:07:00,42.496865517646356,-82.83550282464708,15.5413,14.3222,21.035,352.9125,14.0356,0.0,5.6848,-0.1728,64.2297,0.934,-0.372,3.2459,14.6661,10.0,0.0008,48.092,19.8881,71.9496,0.0,0.0,9.8946,-58.3982,12.431,-137.336,236.591,47.8512,-10.607,10.3485,-141.3705,14.5333,11.3532,15.1742,0.9425,11.3493,0.9349,-49.975,6.5231,-141.3705,11.3532,17.6219,-120.0,3.5703,211.181
2026-08-12 19:07:10,42.4974872,-82.83518737,15.6124,14.0306,19.5018,353.2694,-43.7522,0.0,6.38,-0.2053,65.9344,0.9063,-0.3855,3.246,14.6661,10.0,0.0005,48.092,19.8881,71.6429,0.0,0.0,10.4561,-59.3845,12.584,-134.3878,237.8061,47.9209,-9.826,9.7222,-142.1172,14.5969,11.5142,16.0919,0.8774,11.5263,0.8534,-49.8984,6.5706,-142.1172,11.5142,17.7797,-120.0,7.9128,211.4685
2026-08-12 19:07:20,42.49812706,-82.83484113,15.514,14.744,23.7583,356.125,-13.8751,0.0,6.4142,-0.2757,67.7456,0.878,-0.3984,3.2461,14.6661,10.0,0.0014,48.092,19.8881,72.1103,0.0,0.0,10.6477,-55.1731,12.3908,-135.1192,241.5936,48.2325,-10.5243,10.7143,-141.6483,14.491,11.4029,15.6581,0.9481,11.3386,0.9289,-49.9021,6.5377,-141.6483,11.4029,17.6682,-120.0,6.4866,214.1398
2026-08-12 19:07:30,42.49875364,-82.83450007000002,16.2894,14.0248,21.6887,353.7725,23.2585,0.0,6.1396,-0.2088,69.6596,0.851,-0.4112,3.2462,14.6661,10.0,0.0004,48.092,19.8881,72.0174,0.0,0.0,9.3997,-53.7722,11.3932,-138.3506,237.7996,48.0115,-10.4527,9.4471,-140.0,13.7602,10.5585,14.154,0.9964,10.5409,0.992,-47.9436,6.2875,-140.0,10.5585,16.7242,-120.0,2.1157,213.8201
2026-08-12 19:07:40,42.4993332,-82.83417559,16.0116,13.189,21.7478,354.0069,-13.8828,0.0,6.9323,-0.2313,71.5264,0.8265,-0.4228,3.2463,14.6661,10.0,0.0015,48.092,19.8881,72.1132,0.0,0.0,9.1435,-58.7901,11.4899,-137.1524,237.6697,47.8132,-9.7894,8.5071,-140.0,13.8793,10.6352,14.1269,0.9323,10.6321,0.9214,-48.2775,6.3103,-140.0,10.6352,16.8177,-120.0,1.7296,214.4281
2026-08-12 19:07:50,42.499927480000004,-82.83379962000001,16.7487,14.8077,29.168,222.8144,56.0868,0.0,8.0369,0.2195,73.5799,0.8002,-0.4337,3.2464,14.6661,10.0,0.0022,48.092,19.8881,72.6563,0.0,0.0,11.8207,-50.4663,11.6156,-128.2521,242.4423,48.2478,-9.172,10.3576,-140.0757,13.9965,10.7464,15.9505,0.921,10.7245,0.8556,-48.6826,6.3433,-140.0757,10.7464,16.9493,-120.0,11.158,217.2355
2026-08-12 19:08:00,42.500491177777775,-82.83331991111112,16.5387,14.7557,33.5971,8.0213,12.8927,0.0,7.5961,-0.3493,75.6322,0.7697,-0.44,3.2465,14.6661,10.0,0.0003,48.092,19.8881,73.0882,0.0,0.0,10.5571,-49.1393,11.2787,-134.8705,254.0639,48.22,-10.3873,11.087,-140.0,13.8059,10.5546,14.9104,1.0034,10.5759,0.9828,-47.9268,6.2864,-140.0,10.5546,16.7195,-120.0,6.564,227.3726
2026-08-12 19:08:10,42.5010343691155,-82.83280880849685,16.8537,14.711,36.9776,10.5082,37.9248,0.0,7.3307,-0.1991,77.6593,0.74,-0.4442,3.2466,14.6661,10.0,0.0007,48.092,19.8881,73.089,0.0,0.0,10.7795,-47.181,10.8772,-133.3097,257.8329,48.1523,-10.0874,11.0127,-140.0,13.2066,10.1218,14.487,1.0162,10.1169,0.9968,-46.0436,6.1578,-140.0,10.1218,16.1922,-120.0,6.7521,230.0856
2026-08-12 19:08:20,42.50156799,-82.83222436,16.9099,14.0442,40.7894,17.2793,4.9878,0.0,7.3888,-0.2539,79.7138,0.7089,-0.4456,3.2467,14.6661,10.0,0.0012,48.092,19.8881,73.1878,0.0,0.0,9.8832,-49.3658,10.8025,-135.9542,260.4876,48.165,-10.226,11.0257,-140.0,13.2059,10.1175,13.9544,1.0189,10.1163,1.0111,-46.0248,6.1566,-140.0,10.1175,16.1869,-120.0,3.9168,236.8556
2026-08-12 19:08:30,42.50208565,-82.83166502999998,16.7815,14.0617,36.2619,13.996,-22.4164,0.0,7.6543,-0.0937,81.9174,0.6794,-0.4471,3.2468,14.6661,10.0,0.0029,48.092,19.8881,72.9445,0.0,0.0,10.3698,-49.3675,10.7155,-132.7372,259.1146,48.1398,-9.4366,9.9083,-140.0,13.095,10.0271,14.5652,0.9636,10.0313,0.9407,-45.6316,6.1297,-140.0,10.0271,16.0768,-120.0,7.8872,234.6781
2026-08-12 19:08:40,42.502621330000004,-82.83110288,16.6842,15.0142,40.079,14.2456,13.6126,0.0,8.0697,-0.2649,84.4477,0.6506,-0.4493,3.2468,14.6661,10.0,0.0009,48.092,19.8881,73.1594,0.0,0.0,10.9106,-49.9938,11.6075,-133.8898,260.5843,48.2491,-10.4576,10.6809,-140.0343,13.8798,10.5945,15.0151,1.0022,10.6345,0.983,-48.0647,6.2982,-140.0343,10.5945,16.7663,-120.0,5.9869,233.9238
2026-08-12 19:08:50,42.503144510000006,-82.83049299000001,16.6503,13.9879,38.1252,17.1955,-97.696,0.0,6.8005,-0.4804,87.0397,0.6218,-0.4493,3.247,14.6661,10.0,0.001,48.092,19.8881,73.4375,0.0,0.0,10.0475,-55.1756,11.6481,-134.9691,259.3984,48.1558,-10.037,9.4762,-140.0,14.1141,10.8037,15.0516,0.9422,10.812,0.9281,-49.0106,6.3603,-140.0,10.8037,17.023,-120.0,4.9395,238.2259
2026-08-12 19:09:00,42.50366572,-82.83001171000001,16.7684,13.3715,32.0124,7.3801,-0.015,0.0,6.7094,0.1985,89.8843,0.5997,-0.4534,3.247,14.6661,10.0,0.0011,48.092,19.8881,73.0871,0.0,0.0,10.8551,-54.6139,11.4083,-129.1336,255.2641,48.0765,-8.5847,7.0984,-140.0,13.8287,10.6352,15.7047,0.8586,10.5934,0.81,-48.2777,6.3103,-140.0,10.6352,16.8178,-120.0,10.3725,227.9298
2026-08-12 19:09:10,42.50417180372406,-82.82958331707623,16.2491,13.6069,31.7413,6.7265,-4.1272,0.0,7.7992,0.0496,92.9269,0.5812,-0.459,3.2471,14.6661,10.0,0.0018,48.092,19.8881,72.5643,0.0,0.0,9.5543,-53.805,11.0475,-135.7702,249.8939,48.0476,-9.5774,6.4036,-140.0,13.3885,10.2494,14.2597,0.9444,10.2562,0.9338,-46.5989,6.1957,-140.0,10.2494,16.3477,-120.0,5.2091,226.7947
2026-08-12 19:09:20,42.50470337652892,-82.82913587978,16.9652,14.0792,34.4411,8.5843,28.3736,0.0,6.9234,-0.127,96.3919,0.5635,-0.465,3.2472,14.6661,10.0,0.0014,48.092,19.8881,73.5299,0.0,0.0,9.9005,-52.6456,11.3613,-136.1186,252.6325,48.0957,-10.1739,6.6122,-140.0,13.8038,10.5677,14.5976,0.9723,10.5744,0.9621,-47.984,6.2903,-140.0,10.5677,16.7355,-120.0,4.0939,228.2554
2026-08-12 19:09:30,42.50522968000001,-82.82862109,16.4993,13.7041,36.9323,11.2327,16.7143,0.0,6.7441,0.112,100.1056,0.5447,-0.4684,3.2473,14.6661,10.0,0.0006,48.092,19.8881,73.1169,0.0,0.0,8.624,-54.4226,11.0216,-140.5266,252.0568,48.004,-10.3181,6.0569,-140.0,13.2852,10.2057,13.26,1.0208,10.1771,1.0134,-46.4088,6.1828,-140.0,10.2057,16.2945,-120.0,-0.0318,231.3524
2026-08-12 19:09:40,42.50574985,-82.82804635999999,16.8996,15.0492,42.5146,16.6764,30.492,0.0,7.6776,0.0705,103.717,0.5272,-0.4695,3.2474,14.6661,10.0,0.0012,48.092,19.8881,73.4874,0.0,0.0,8.9231,-55.8888,12.5035,-143.7218,254.3879,48.1261,-12.0791,7.1089,-141.631,14.4927,11.3597,14.0671,1.068,11.3678,1.0622,-49.7323,6.5249,-141.631,11.3597,17.6165,-120.0,-1.804,233.8829
2026-08-12 19:09:50,42.50625215000001,-82.82740534999998,16.6568,13.6788,41.7503,22.1766,-20.6758,0.0,5.5898,-0.4043,107.7148,0.5084,-0.4677,3.2475,14.6661,10.0,0.0017,48.092,19.8881,73.4199,0.0,0.0,8.6376,-61.3339,12.3381,-142.141,256.4247,47.9899,-11.1542,5.909,-141.6257,14.5318,11.3894,14.2962,0.9827,11.384,0.9793,-49.8671,6.5338,-141.6257,11.3894,17.653,-120.0,-1.0588,240.2112
2026-08-12 19:10:00,42.50672992999999,-82.82685354999998,16.8077,13.622,38.8306,14.9487,15.9324,0.0,7.109,0.369,111.6303,0.4953,-0.4678,3.2476,14.81,10.0,0.0014,48.092,19.9242,73.0275,0.0,0.0,10.0513,-63.6073,12.6469,-134.6375,257.1876,48.0086,-9.5697,4.099,-142.0321,14.593,11.5107,15.7105,0.8521,11.495,0.8337,-49.972,6.5696,-142.0321,11.5107,17.7798,-120.0,6.4415,233.0387
2026-08-12 19:10:10,42.507208330000005,-82.82633259,16.7881,12.8566,38.9348,15.6866,15.9382,0.0,6.6129,0.1474,115.8271,0.4856,-0.4691,3.2477,14.81,10.0,0.0006,48.092,19.9242,72.9135,0.0,0.0,9.7624,-66.7306,12.6659,-134.9421,255.9894,48.0256,-8.9795,2.9192,-142.1551,14.6197,11.5466,16.0699,0.7994,11.5405,0.7781,-50.0,6.5803,-142.1551,11.5466,17.8172,-120.0,7.5859,233.5166
2026-08-12 19:10:20,42.507630077777776,-82.82585041111112,16.8209,11.5872,42.9604,20.5903,-31.9455,0.0,4.83,0.1819,119.7673,0.4784,-0.4695,3.2478,14.81,10.0,0.0011,48.092,19.9242,73.447,0.0,0.0,8.2914,-76.9201,12.7573,-140.8216,254.726,47.9146,-9.0202,2.6668,-142.3696,14.6394,11.5979,15.0426,0.7818,11.5851,0.7782,-50.0,6.5954,-142.3696,11.5979,17.8687,-120.0,1.8739,237.6754
2026-08-12 19:10:30,42.50801814351327,-82.82547068391885,16.974,10.9399,28.4955,95.2494,-64.1052,0.0,8.2727,1.0288,123.2846,0.4761,-0.472,3.2479,14.81,10.0,0.0005,48.092,19.9242,71.8705,0.0,0.0,8.9365,-79.9698,12.7436,-136.5201,233.0932,47.8155,-7.8227,-0.7937,-142.432,14.6592,11.6129,15.7743,0.6831,11.6304,0.6726,-50.0,6.5998,-142.432,11.6129,17.8837,-120.0,5.7744,224.2796
2026-08-12 19:10:40,42.50849809,-82.82512003000001,16.7159,11.5114,35.2661,167.2365,145.2259,0.0,4.2218,0.2756,127.2979,0.48,-0.4791,3.248,14.81,10.0,0.0014,48.092,19.9242,73.883,0.0,0.0,8.0542,-66.8591,11.2449,-139.0702,248.8075,47.7894,-8.7606,-0.7743,-140.3559,13.81,10.6006,14.1678,0.8323,10.64,0.825,-47.7563,6.2999,-140.3559,10.6006,16.7572,-120.0,1.7803,225.7407
2026-08-12 19:10:50,42.50880038000001,-82.82469135,16.2795,7.1358,68.8432,54.1881,380.0937,0.0,-1.2033,-0.1879,130.4701,0.476,-0.476,3.2481,14.81,10.0,0.0013,48.092,19.9242,76.2078,0.0,0.0,5.9863,-33.9495,11.2295,-57.4281,257.5956,15.3913,-6.6062,2.9287,-108.8889,13.3839,10.2216,10.0249,0.7624,10.2527,0.6451,-36.3052,6.1875,-108.8889,10.2216,16.3138,-93.3333,-7.8362,259.9029
2026-08-12 19:11:00,42.50875609,-82.82427266,16.2828,8.376,112.8566,106.128,25.9286,0.0,-2.8095,1.3917,131.5611,0.4607,-0.4607,3.2482,14.81,10.0,0.0019,48.092,19.9242,74.1813,0.0,0.0,7.8051,118.567,13.8584,150.4049,259.9826,-52.1013,-7.099,7.8877,145.0338,14.9636,12.221,13.6082,0.5952,12.3016,0.5764,49.9378,6.7796,145.0338,12.221,18.4907,120.0,7.4646,249.868
2026-08-12 19:11:10,42.50854001111111,-82.8237297888889,16.5912,12.4082,125.6242,122.1121,24.4596,0.0,-4.4329,2.1524,132.3961,0.4335,-0.4333,3.2483,14.81,10.0,0.0017,48.092,19.9242,73.9057,0.0,0.0,9.0878,95.6862,15.3323,145.3338,269.9277,-54.6574,-9.808,11.8008,149.6668,15.6372,13.4972,15.9187,0.7399,13.4762,0.7271,50.0,7.1602,149.6668,13.4972,19.7973,120.0,-2.2247,270.8901
2026-08-12 19:11:20,42.50825838301223,-82.82308047570116,16.6896,11.7991,112.82,110.0929,5.8266,0.0,-2.5026,0.2325,133.5179,0.3991,-0.3987,3.2484,14.81,10.0,0.0009,48.092,19.9242,71.093,0.0,0.0,8.3129,82.679,13.4301,142.4838,254.9078,-52.538,-9.2807,10.9994,145.5245,14.98,12.3661,15.6636,0.7659,12.3219,0.7546,50.0,6.8227,145.5245,12.3661,18.6413,120.0,-4.443,255.9707
2026-08-12 19:11:30,42.50801663221062,-82.82243088412868,17.1599,12.081,121.1892,119.9164,-5.1195,0.0,-4.2868,0.7649,134.8793,0.3686,-0.3676,3.2485,14.81,10.0,0.0008,48.092,19.9242,72.7711,0.0,0.0,9.0602,86.1379,14.6127,141.8597,263.0298,-54.0598,-9.5774,11.9983,147.6095,15.3074,12.9004,16.2938,0.7419,12.9505,0.7396,50.0,6.9815,147.6095,12.9004,19.1828,120.0,-4.8176,267.9936
2026-08-12 19:11:40,42.50773592,-82.82170790999999,17.2867,13.1015,113.3735,109.1844,-97.1035,0.0,-2.3009,0.3847,136.7246,0.3351,-0.3333,3.2485,14.81,10.0,0.0006,48.092,19.9242,71.7076,0.0,0.0,8.5144,77.6043,14.0063,143.6754,256.1441,-50.6543,-10.5565,11.7923,146.6361,15.209,12.6918,15.8528,0.833,12.715,0.8316,50.0,6.9204,146.6361,12.6918,18.9772,120.0,-3.2545,256.1682
2026-08-12 19:11:50,42.507412475,-82.820818475,16.939,11.9352,119.37,117.4755,9.3025,0.0,-3.7621,0.5494,138.9724,0.3047,-0.3016,3.2487,14.81,10.0,0.001,48.092,19.9242,72.266,0.0,0.0,8.4209,90.211,14.575,144.7956,263.8591,-54.3749,-9.7139,11.1117,147.6618,15.2418,12.8953,15.6305,0.7603,12.8385,0.7583,50.0,6.9796,147.6618,12.8953,19.1749,120.0,-2.4906,266.3283
2026-08-12 19:12:00,42.5071983,-82.82032383999999,17.1424,13.7702,120.096,116.6715,25.2862,0.0,-3.3758,0.4861,141.0334,0.2754,-0.271,3.2488,14.81,10.0,0.0007,48.092,19.9242,71.8424,0.0,0.0,9.0978,83.514,15.5744,144.5695,263.6653,-54.4775,-11.0594,12.5713,150.0,15.966,13.8305,17.0017,0.7982,13.8269,0.7995,50.0,7.2644,150.0,13.8305,20.1701,120.0,-5.4198,266.3566
2026-08-12 19:12:10,42.50688313,-82.81954118,17.3349,13.9004,117.4793,115.6587,-48.4955,0.0,-3.2021,-0.0588,144.7147,0.2387,-0.2317,3.2488,14.81,10.0,0.0008,48.092,19.9242,71.74,0.0,0.0,9.419,79.9408,15.4658,143.1654,260.5509,-54.7331,-11.2065,12.5317,150.0,15.815,13.6969,17.117,0.8179,13.6962,0.8182,50.0,7.2219,150.0,13.6969,20.0158,120.0,-6.8485,266.003
2026-08-12 19:12:20,42.50658999,-82.81875777999998,17.4377,13.9626,117.9394,116.8456,15.7174,0.0,-4.1515,0.2492,149.9614,0.2043,-0.1929,3.2489,14.81,10.0,0.0012,48.092,19.9242,72.5759,0.0,0.0,8.8925,83.804,15.6878,145.7426,263.6462,-54.2592,-11.4773,11.6501,149.9827,15.9173,13.8021,16.6831,0.8304,13.7795,0.8327,50.0,7.2555,149.9827,13.8021,20.1379,120.0,-4.2148,266.8701
2026-08-12 19:12:30,42.506282933333324,-82.81798213333333,17.687,15.095,119.7323,120.287,47.0387,0.0,-6.1754,-0.1123,157.1116,0.1713,-0.1535,3.249,14.81,10.0,0.0012,48.092,19.9242,72.5551,0.0,0.0,9.5251,77.8938,16.0119,144.4799,263.7025,-53.7107,-12.1151,11.7786,150.0,16.1215,13.9458,17.1753,0.8672,13.9617,0.8679,50.0,7.3011,150.0,13.9458,20.3033,120.0,-5.431,269.1438
2026-08-12 19:12:40,42.50593173669913,-82.81719647610116,17.6214,15.0181,120.414,119.6682,4.8778,0.0,-4.6121,-0.4902,167.2867,0.1398,-0.1125,3.2491,14.81,10.0,0.0009,48.092,19.9242,71.7252,0.0,0.0,9.3317,72.7125,15.1916,144.1671,264.397,-52.7644,-12.1831,10.3298,148.9414,15.8998,13.6519,16.8263,0.8972,13.6123,0.8958,50.0,7.2133,148.9414,13.6519,20.0022,120.0,-5.0171,268.9264
2026-08-12 19:12:50,42.50557439,-82.81643883,17.6936,14.1978,124.6269,124.7902,-13.8048,0.0,-5.128,-0.2997,181.2001,0.1151,-0.0735,3.2492,14.81,10.0,0.0008,48.092,19.9242,72.0554,0.0,0.0,8.3391,77.7452,14.8694,146.8252,271.6305,-51.5252,-11.9116,7.9077,148.9174,15.4064,13.1869,15.7718,0.9018,13.1997,0.9026,50.0,7.0655,148.9174,13.1869,19.4661,120.0,-1.983,273.8538
2026-08-12 19:13:00,42.50519534,-82.81568193999999,17.6739,14.6527,124.0196,123.6667,-3.3663,0.0,-4.5536,-0.3678,201.1422,0.0994,-0.0334,3.2493,14.81,10.0,0.0014,48.092,19.9242,71.2197,0.0,0.0,8.3009,73.308,14.5124,146.8056,270.6177,-51.8516,-12.1228,3.0842,148.7318,15.3441,13.12,15.7023,0.9247,13.1082,0.9251,50.0,7.0453,148.7318,13.12,19.3956,120.0,-2.0697,272.3861
2026-08-12 19:13:10,42.504823380000005,-82.81492604,17.6214,13.7663,124.6241,125.1029,19.4147,0.0,-3.7083,-0.1788,224.8687,0.0986,0.0072,3.2494,14.81,10.0,0.0025,48.092,19.9242,71.0305,0.0,0.0,8.0525,72.5094,13.7016,145.9343,270.7425,-51.395,-11.5058,-2.4761,145.9158,15.0284,12.4463,14.9292,0.9281,12.4469,0.9243,50.0,6.8462,145.9158,12.4463,18.7198,120.0,0.2497,270.6645
2026-08-12 19:13:20,42.50445448000001,-82.81422098,17.734,13.6613,123.4323,123.9356,-38.6639,0.0,-4.5997,0.1254,243.5042,0.1102,0.0428,3.2495,14.81,10.0,0.0016,48.092,19.9242,71.5627,0.0,0.0,8.4032,75.2368,14.0445,144.593,268.6876,-51.634,-11.0536,-6.5054,146.5402,15.1031,12.5957,15.4653,0.8775,12.6047,0.8765,50.0,6.8903,146.5402,12.5957,18.8696,120.0,-1.9892,271.2174
2026-08-12 19:13:30,42.50412145999999,-82.81341491999999,17.7789,14.8762,116.7144,114.0506,-22.1357,0.0,-3.9764,-0.1951,257.7461,0.1369,0.0827,3.2496,14.81,10.0,0.001,48.092,19.9242,71.0359,0.0,0.0,8.3486,74.1498,14.8813,147.3516,263.8632,-51.9055,-12.4295,-11.494,149.3135,15.5029,13.3332,15.8821,0.9319,13.3291,0.9328,50.0,7.1099,149.3135,13.3332,19.6207,120.0,-2.0516,263.6745
2026-08-12 19:13:40,42.50383507,-82.81261180999999,17.7461,13.3814,115.8824,116.1864,38.2602,0.0,-4.2532,-0.3028,266.2445,0.1705,0.1217,3.2497,14.81,10.0,0.0009,48.092,19.9242,71.5082,0.0,0.0,8.3647,69.3201,13.0342,143.0856,259.4089,-51.7894,-10.8078,-11.5361,143.5008,14.7671,11.8685,14.6806,0.9136,11.8701,0.9102,50.0,6.6754,143.5008,11.8685,18.1402,120.0,0.3272,259.2491
2026-08-12 19:13:50,42.50355470894434,-82.81189494943251,17.9298,13.4233,114.6406,114.4991,-55.0387,0.0,-3.7395,-0.0055,271.6301,0.2024,0.1571,3.2498,14.81,10.0,0.001,48.092,19.9242,70.4279,0.0,0.0,9.3689,65.6854,12.8818,138.5535,253.96,-51.6878,-10.1294,-12.2194,143.6687,14.7231,11.8706,15.6428,0.8613,11.8464,0.8541,49.8342,6.676,143.6687,11.8706,18.1341,120.0,-4.941,258.9977
2026-08-12 19:14:00,42.503328457804415,-82.8112345151849,17.8773,12.081,120.9875,123.8035,93.7378,0.0,-5.6971,0.5672,274.9059,0.2333,0.1891,3.2499,14.81,10.0,0.0019,48.092,19.9242,72.3809,0.0,0.0,8.5187,75.2258,12.7924,140.1046,261.1909,-51.1897,-9.2111,-10.7218,142.2101,14.5853,11.5159,14.8847,0.8057,11.5472,0.799,49.8091,6.5711,142.2101,11.5159,17.777,120.0,-1.4906,264.0012
2026-08-12 19:14:10,42.502987000000005,-82.81053325,18.1332,14.7285,121.7232,118.7359,-75.618,0.0,-6.4062,-0.0609,278.9525,0.2692,0.2288,3.25,14.81,10.0,0.0013,48.092,19.9242,69.5875,0.0,0.0,11.9439,64.2714,14.3639,131.6381,253.5096,-52.3919,-9.7929,-13.5709,147.4436,15.2212,12.8152,17.9556,0.8109,12.8479,0.7626,50.0,6.9553,147.4436,12.8152,19.0904,120.0,-15.0028,267.2003
